,code_commune,nom_commune,nombre_de_logements,conso_total_mwh,conso_moyenne_mwh,log_moyenne,log_total,score_moyenne_conso,score_total_conso
50,01159,,607,1502.382,2.4750939044481055,1.2456215015144088,7.315472515810179,43.31352577859553,41.117957712565065
51,01160,,31339,75829.443,2.4196510099237374,1.2295385019857346,11.23625511369295,42.73113960866709,65.00304653539153
52,01163,,261,1017.751,3.8994291187739463,1.5891186919565223,6.926332646149683,55.75200236787232,38.74734926404685
53,01165,,215,2087.213,9.707967441860466,2.3709880851100085,7.644063955293964,84.0645021880145,43.11971004709358
54,01166,,201,406.65099999999995,2.0231393034825866,1.1062957959405724,6.0104114161906645,38.268362163620694,33.16763159643194
55,01171,,52,247.207,4.753980769230769,1.7498919229671444,5.5142630754348545,61.5738085594575,30.145136241894864
56,01173,,22146,77114.231,3.48208394292423,1.5000881041021088,11.25305608867939,52.528089877259696,65.10539670907315
57,01175,,12,53.376,4.4479999999999995,1.6952485688472112,3.995922880044337,59.595102183124304,20.895531214124713
58,01179,,147,878.34,5.975102040816327,1.9423469571081362,6.779171626081548,68.5428537314721,37.85085629412722
59,01180,,226,896.5600000000001,3.9670796460176994,1.602832071031423,6.799679970495602,56.248581522896814,37.975791460949104
60,01181,,89,142.279,1.5986404494382023,0.9549884042031996,4.964793778386951,32.78932622889445,26.797813956672456
61,01185,,1108,2740.8089999999997,2.4736543321299638,1.2452071614664677,7.916373200511549,43.29852199070521,44.77859582995006
62,01192,,815,1901.476,2.3330993865030676,1.2039026178138406,7.550911474675982,41.80283115669083,42.552232708556986
63,01194,,5794,15979.693,2.757972557818433,1.3238795986278453,9.679136585088342,46.147352476315994,55.5172070543977
64,01196,,151,147.461,0.9765629139072849,0.6813594342155194,5.000322297487812,22.880868075396847,27.014250806531415
65,01199,,35,77.826,2.2236,1.1704987474682191,4.3672428916811326,40.59323389986765,23.15758253633449
66,01202,,3982,10111.871,2.5393950276243094,1.263955816389947,9.221564247962018,43.97743498282014,52.72971357770447
67,01203,,72,121.006,1.6806388888888888,0.9860551574885074,4.804070223851813,33.9142934606403,25.81869912942721
68,01205,,75,426.22,5.682933333333334,1.8995570129192987,6.0572991030295285,66.99337462695813,33.45326757263932
69,01210,,205,237.205,1.1570975609756098,0.7687635963218723,5.47313164746496,26.04588559057922,29.89456692672775
70,01211,,60,317.769,5.29615,1.8399383354818715,5.764466702539297,64.83450537206082,31.669356396414543
71,01213,,25,74.379,2.9751600000000002,1.3800649988685496,4.3225287216326596,48.181898332873494,22.88518744770513
72,01224,,1004,3531.004,3.5169362549800796,1.5078339443258393,8.16962069422604,52.80857674867527,46.32135897238882
73,01229,,489,542.045,1.1084764826175868,0.7459656405343016,6.2971921894283405,25.220342188078366,34.91467675143738
74,01232,,70,72.19699999999999,1.0313857142857141,0.7087181780508222,4.293154436520857,23.871563499337388,22.706241690962255
75,01235,,237,969.875,4.092299578059071,1.6277295120476476,6.878197726739812,57.150149995158884,38.454115248418134
76,01236,,40,53.79600000000001,1.3449000000000002,0.8522427570657239,4.0036171985891436,29.068773740751315,20.942404377144022
77,01237,,388,582.7719999999999,1.5019896907216492,0.9170862916212221,6.369510495639123,31.41684181518421,35.355233993324156
78,01238,,236,817.74,3.465,1.4962692143284624,6.707766573134415,52.3898029498313,37.41586251687421
79,01243,,11,59.761,5.432818181818182,1.8614127286714774,4.106948135788319,65.61212086467677,21.571888045654735
80,01244,,5984,15074.939999999999,2.5192078877005346,1.2582359323832706,9.620855374543606,43.770310600757945,55.16216265807882
81,01246,,153,193.762,1.2664183006535947,0.818200744269304,5.27177830031086,27.836068522187123,28.667938706089824
82,01249,,8415,21782.85,2.588573975044563,1.2777549021508,9.988924148542154,44.477117687557474,57.404407704925205
83,01250,,107,161.899,1.5130747663551403,0.9215070099514051,5.093130376853737,31.57692173137507,27.579630080640637
84,01262,,7059,15165.021,2.1483242668933276,1.1468703325226124,9.626812743936172,39.737618499449475,55.19845446807835
85,01263,,916,2219.692,2.423244541484716,1.230588797687115,7.7055741380060345,42.76917217154374,43.494425079337255
86,01265,,2550,6027.208,2.363610980392157,1.2130150934474806,8.704205064791426,42.13280566010234,49.57800349563886
87,01266,,1115,2098.578,1.882132735426009,1.0585305532225158,7.649491651136927,36.53872107815804,43.1527751288919
88,01267,,96,245.579,2.5581145833333334,1.2692307931470521,5.507682428953231,44.16844869917043,30.105047478541834
89,01268,,77,519.732,6.749766233766233,2.047662679525329,6.2552355140131946,72.35647196247706,34.65908009592722
90,01269,,3732,10028.436,2.6871479099678455,1.3048532350646196,9.21327964806886,45.458383295940315,52.67924446870147
91,01272,,52,66.12299999999999,1.2715961538461538,0.8204827358722135,4.206526757226857,27.918702383305998,22.1785129116186
92,01274,,75,196.32500000000002,2.617666666666667,1.2858292507957683,5.284852115594466,44.769500272884684,28.747583325883536
93,01275,,706,2392.473,3.3887719546742208,1.4790494509771344,7.7805007282174445,51.766253094757666,43.9508717752998
94,01276,,429,3159.378,7.364517482517483,2.1239986498721937,8.05844691968019,75.12069596925016,45.64409737639254
95,01281,,8535,29328.356,3.436245577035735,1.4898084279728843,10.286344204689865,52.15584953749408,59.21626650643444
96,01283,,29679,77777.768,2.620633040196772,1.2866488835317156,11.26162376803685,44.79918023208541,65.15759031515806
97,01285,,78,201.71499999999997,2.5860897435897434,1.2770624009684393,5.311801051706696,44.452041325990294,28.911754053704264
98,01288,,527,955.716,1.8135028462998102,1.0344302715486946,6.863506586700227,35.66601877451192,38.364618017701105
99,01289,,3748,8288.368999999999,2.2114111526147275,1.1667104519475975,9.022729129430214,40.45605482982674,51.51842620109912
